"lat","lon","pc_code","pc_location","pc_name"
36.22303853,68.76947796,0905058,"شهربغلان جدید","مسجد جامع شهر بغلان قدیم"
36.36405373,68.89102338,0905234,"مسجدسفید قریه ازبک ها","مسجد سفید مکتب ابتدائی"
36.35873602,68.86553706,0905235,"قریه حاجی دلاور","مسجد قریه حاجی دلاور"
35.08781791,66.41648248,1005088,"سپی دارک","مدرسه دره مزار"
34.87617007,66.59965667,1005091,"سیاه خاک چهل برج","منبر خمیه سیاه خاک"
34.87990329,66.5321856,1005092,"غرغرک سر ذولیج","مکتب غرغرک سرذولیج"
34.75805555,66.73138888,1005095,"دشت سفلی نیطاق","مکتب دشت سفلی نیطاق (لیسه زکور)"
34.99685996,67.16480194,1005164,"زردگیاه","منبر نوشوره"
34.54112779,67.2817202,1006103,"ترغای","مدرسه امام کاظم"
34.46572866,67.1334178,1006104,"شینیه تراپس","منبر شینیه تراپس"
34.5268592,66.93389364,1006114,"دهن غوچ نو","مکتب نسوان دهن غوچ نو"
34.44302688,66.82717085,1006115,"شینیه","مسجد شینیه گنداب"
34.22707394,66.91171084,1007120,"پشته دهن ورس","مکتب شهرنو"
34.18242146,67.0037842,1007121,"دهن پدگگ سلطان رباط","لیسه دهن پدگگ"
33.40722346,67.41458309,1116316,"قریه سبزک","لیسه قریه سبزک"
33.34884724,67.3468017,1116317,"بازار شینه ده","کلینیک صحی شینه ده"
33.637879,68.420386,1103085,"قلعه نو چهار برجه","مسجد قلعه نو چهار برجه"
33.955449,67.535087,1110276,"قریه ټوبی","مسجد قریه ټوبی"
33.54800937,68.43091681,1101028,"قریه مغلان شهر","لیسه نسوان مغلان"
33.57021082,68.41162068,1101029,"قریه قلعه اهنگران","مسجد خلفای  راشدین"
33.57322089,68.40804454,1101030,"قریه قلعه اهنگران","مسجد حضرت داوود"
33.54088843,68.40295515,1101031,"قریه حیدر آباد بالا","مسجد زمان حیدر آباد بالا"
33.47531222,68.39564431,1101046,"قریه اسفنده","کلینیک اسفنده"
33.47918511,68.39854098,1101047,"قریه ا سفنده","مکتب اسفنده"
33.68890897,68.40421589,1103081,"قریه تورمی","لیسه ذکور طورمی"
33.70936387,68.39053542,1103086,"قلعه نو پاین","مکتب قلعه نو چهار برجه"
33.35636823,68.11087326,1104131,"قر یه گډلی","مسجد قریه گدولی"
33.49430502,68.588421,1105062,"تسانی","مکتب تسانی"
33.62075388,68.15175803,1106111,"قریه سرخی","لیسه بی بی هاجر جرمتو"
33.37351179,68.54994452,1107219,"قریه مهتر ګوډلی","د مهتر ګوډلو د کلی مکتب"
33.32041737,68.49610447,1107249,"قریه عبد الوال","مسجد قریه عبد الوال"
33.74055065,68.10798113,1110255,"قریه میانه سوخته","مسجد قریه میانه سوخته"
33.74801599,68.20242116,1110256,"قریه جانبیګ","متوسطه شهید سید عیسی خان"
33.950747475,67.315149139,1110279,"قریه ګلچین ده","مدرسه قریه ګلچین ده"
33.89502678,67.83258707,1110280,"قریه وسه پایین دامن","مدرسه قریه پایین دامن"
33.7261256,67.7257937,1110283,"قریه  قاره بهایی","مکتب قریه بهایی"
34.20219913,66.80013337,1007125,"شکور داد","لیسه عالی چیجین"
34.17060566,66.83385337,1007126,"شینیه قوم برفی","مسجد شینیه قوم برفی"
33.92261914,67.12117832,1007161,"توبک","مسجد توبک زیر کوه پجندور"
34.08476505,66.53844397,1007162,"ایلجم","مسجد ایلجم (امام جعفر صادق)"
36.910877099,70.368824762,1707062,"مرکز شهر صفا","مدرسه النعمان"
34.80600165,67.5885302,1001013,"بازار شهیدان","مکتب شهیدان"
34.76255591,67.57861506,1001014,"نعل شیره سفلی","مسجد نعل شیره"
34.90994528,68.16806666,1002024,"زی سلطان","مکتب نسوان برگلیج"
34.87418629,68.15678421,1002025,"دهن شنبل","کلینیک شنبل"
35.16665475,67.64527445,1003035,"قرونه علیا","مسجد زنانه قرونه"
35.18652689,67.72687425,1003036,"قرغان","مسجد بغندی قرغان"
35.36737647,67.75964315,1004053,"دورو","مکتب ذکور دورو"
35.39933023,67.81231026,1004054,"مدر","مسجد مدر"
35.28195147,67.93870236,1004058,"دربند","مسجد دربند"
35.27338154,67.97158876,1004059,"کلچ","مسجد کلچ"
35.31249491,67.91448731,1004063,"دشت سفید","مکتب دشت سفید"
35.31545285,68.08132528,1004064,"اشپشته","مکتب اشپشته"
35.30050519,67.62050793,1004066,"لغکی","مسجد لغکی"
35.37945221,68.09021143,1004067,"سر گلی","مکتب سرگلی"
34.34894175,66.73351097,1006098,"شینیه","مکتب شینیه اخضرات"
34.41742688,66.66480563,1006099,"نو الترغان علیا","منبر نو الترغان علیا"
34.46125297,66.81555842,1006109,"بارغو سنگ","مکتب بارغو سنگ"
34.49042884,66.93314364,1006110,"غرغری","لیسه ذکور غرغری"
34.22511026,66.55350207,1006116,"شینیه پیازان","مکتب متوسطه پیازان"
34.43426338,66.72143722,1006117,"میانه ده","مکتب نسوان لشکر راه اخضراب"
34.10594174,66.73250624,1007131,"بند کوسه","لیسه ذکور بند کوسه"
34.02409349,66.68010574,1007132,"ریگجوی قوناق","مسجد ریگجوی قوناق"
34.18639686,66.76590614,1007135,"دهن دیوالک","مسجد دهن دیوالک"
34.25162441,67.0064171,1007136,"سیب جوی","مسجید سیب جوی"
34.036086456,67.221210872,1007147,"ورزنگ","مسجد ورزنگ"
33.98787731,67.12970552,1007148,"نو میلک","مسجد نو میلک شینیه پچندور"
34.657094818,68.04621479,1002170,"غرغره سرکالو","مکتب نسوان سرکالو"
35.180494333,67.971625391,1002171,"باغک","مسجد باغک"
35.1345854,67.94029919,1002032,"ایمنداب، سری قندی باغک","مدرسه سری قندی باغک"
35.19468496,67.78607956,1003039,"بیانقلی","مسجد جامع بیانقلی"
33.14770311,69.08468213,1205286,"مارزک","مارزك ابتدائيه ښوونځي"
32.96887948,68.80992814,1206066,"زواکہ","رﺍجى خیل جومات"
32.81901883,68.55647619,1207102,"بک خیل","داودجان میلمستون"
32.819416,68.54603539,1207103,"شاه خیل","شاه خیل جومات"
32.36482285,68.5656549,1208131,"شادیزی کلې","کمکی ګومل مولوی عباس ښوونځی"
32.57734532,68.89016583,1208134,"زاولو خیل","شهید فیزوز ښوونځی"
32.74250146,68.94002266,1208135,"تابوت","امیر مدار میلمستون"
31.97384031,69.28591904,1208137,"اﺳﭙینه","اپسینه د انجونو منځنی ښوونځی"
32.78617696,69.02115543,1210149,"خانی قلعه","خانی قلعه جومات"
32.72241355,69.11102749,1210150,"خانی قلعه","پایندی جومات"
32.9404782,69.17819316,1211161,"بالش ولسوالی مرکز","بالش ښوونځی"
32.94026284,69.17948535,1211162,"بالش ولسوالی مرکز","برکت نجونو ښوونځی"
32.86554254,69.13863483,1211175,"نورﷲ کلی","نورلی ښوونځی"
32.86387124,69.13596557,1211176,"نورﷲ کلی","حاجی میلمستون"
33.12278622,69.24792004,1212195,"سرو میدان","وار زانه نجونو ښوونځی"
33.07264797,69.2288816,1212196,"وار زانه","شاه اغاه جومات"
32.51926005,69.27211516,1214250,"د ولسوالی مرکز","نواب کلینیک"
32.5404118,69.2559536,1214251,"فاروقیه","فاروقیه ښوونځی"
